pc6/520Proj4/proj4/3-way-openmp/slurm-3459123.out:Total time to run: 2306038.321000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458934.out:Total time to run: 7371133.240000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459020.out:Total time to run: 5012496.935000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459034.out:Total time to run: 2300101.447000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459157.out:Total time to run: 629618.062000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459163.out:Total time to run: 1257366.089000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459002.out:Total time to run: 2472499.105000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458885.out:Total time to run: 4937185.702000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458867.out:Total time to run: 9947013.794000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459139.out:Total time to run: 2433816.956000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459129.out:Total time to run: 4636819.410000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459059.out:Total time to run: 606756.429000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458870.out:Total time to run: 2506785.367000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459135.out:Total time to run: 1219776.353000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459218.out:Total time to run: 612375.275000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459047.out:Total time to run: 1209416.641000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459149.out:Total time to run: 945507.755000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459106.out:Total time to run: 2214460.914000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459130.out:Total time to run: 615144.261000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458953.out:Total time to run: 5007518.656000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459007.out:Total time to run: 5141845.113000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459145.out:Total time to run: 630573.687000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458859.out:Total time to run: 2504866.746000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459111.out:Total time to run: 4423310.168000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458980.out:Total time to run: 3767342.018000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459158.out:Total time to run: 629863.486000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459227.out:Total time to run: 159849.037000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459018.out:Total time to run: 3774677.992000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458907.out:Total time to run: 4952899.272000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459085.out:Total time to run: 1229873.317000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458854.out:Total time to run: 9256083.485000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459026.out:Total time to run: 2473610.939000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459222.out:Total time to run: 920923.445000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458853.out:Total time to run: 6905165.893000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459083.out:Total time to run: 692519.176000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458926.out:Total time to run: 2505098.036000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459105.out:Total time to run: 2465772.616000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458852.out:Total time to run: 7410412.774000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459191.out:Total time to run: 1096091.455000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458889.out:Total time to run: 6891117.224000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458871.out:Total time to run: 2505011.470000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459144.out:Total time to run: 316213.730000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459010.out:Total time to run: 1255672.400000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459001.out:Total time to run: 2471425.614000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458919.out:Total time to run: 4593400.227000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459032.out:Total time to run: 4834793.347000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459053.out:Total time to run: 3629090.779000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459203.out:Total time to run: 576964.240000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458939.out:Total time to run: 2505739.177000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458977.out:Total time to run: 2481857.983000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459015.out:Total time to run: 2514954.182000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458935.out:Total time to run: 9935375.980000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459153.out:Total time to run: 1261584.016000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458883.out:Total time to run: 2504761.232000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459150.out:Total time to run: 945881.104000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459226.out:Total time to run: 159748.236000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459006.out:Total time to run: 3768149.969000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458983.out:Total time to run: 5015664.105000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459056.out:Total time to run: 4822998.061000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459089.out:Total time to run: 1813367.000000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459142.out:Total time to run: 316130.214000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458910.out:Total time to run: 7371838.119000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459060.out:Total time to run: 607552.873000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459072.out:Total time to run: 606502.187000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458930.out:Total time to run: 4937346.985000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459016.out:Total time to run: 3770916.436000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458891.out:Total time to run: 2504573.088000
pc6/520Proj4/proj4/3-way-openmp/slurm-3458878.out:Total time to run: 9335513.124000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459192.out:Total time to run: 1105285.971000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459179.out:Total time to run: 2270467.803000
pc6/520Proj4/proj4/3-way-openmp/slurm-3459193.out:Total time to run: 2197865.716000
